feature,opinion,count,importance
magic,schizophrenic,4,0.0
magic,generic,4,0.0
magic,hard,4,-3.8376
magic,lost,2,-1.9188
magic,hid,2,-1.9188
magic,broke,2,-1.9188
magic,distinct,2,-1.9188
magic,equivalently,2,-1.9188
magic,pathological,2,-1.9188
magic,evil,4,-3.8376
magic,working,2,-1.9188
magic,execute,2,-1.9188
versions,previous,8,3.5198
versions,expect,2,0.68
versions,loved,2,1.668
versions,disappointed,2,1.668
versions,older,2,0.8808
versions,better,2,0.8808
versions,linear,2,0.8808
versions,update,2,0.0
versions,original,2,1.262
versions,note,2,1.262
versions,originally,2,1.262
versions,rated,2,1.262
versions,dropped,2,1.262
versions,preceding,2,1.262
versions,prior,4,0.1472
versions,memorable,2,1.262
versions,repetitive,2,-1.1148
versions,hard,2,-1.1148
versions,plain,2,-1.1148
versions,aggravating,2,-1.1148
version,newer,2,0.0
version,updated,4,-1.6594
version,older,2,0.0
version,overjoyed,2,0.918
version,simplified,2,0.918
version,new,10,2.1268000000000002
version,favorite,2,0.918
version,worked,2,1.798
version,drew,2,1.798
version,good,4,0.13860000000000006
version,wasted,2,1.798
version,happily,2,1.798
version,hundred,2,1.798
version,buying,2,1.798
version,till,2,1.798
version,half,2,1.798
version,patched,2,1.798
version,ripped,2,1.798
version,virtual,2,1.798
version,denied,2,-1.486
version,happened,2,-1.486
version,call,2,0.9534
version,prettier,2,0.9534
version,released,6,-0.1993999999999999
version,bought,4,0.8503999999999999
version,actual,2,-0.8038
version,boxed,2,-0.8038
version,download,2,-0.8038
version,release,2,1.4368
version,drm,2,1.4368
version,afford,2,1.4368
version,yeah,2,1.4368
version,hear,2,1.4368
version,free,2,1.4368
version,best,2,1.5434
version,loved,2,1.6542
version,acknowledge,4,0.6044
version,spoiled,4,0.6044
version,d2,4,0.6044
version,linked,4,0.6044
version,normal,4,0.6044
version,b0002bqn7q,4,0.6044
version,cm_cr_arp_d_rvw_txt,4,0.6044
version,battlechest,4,0.6044
version,d3,4,0.6044
version,sooner,4,0.6044
version,enjoyable,2,1.2948
version,triple,2,1.2948
version,better,4,3.6004
version,feeling,4,3.6004
version,purchasing,2,1.8002
version,shortly,2,1.8002
version,hopes,2,1.8002
version,feel,2,0.0
version,previous,2,0.0
version,iii,2,0.68
version,ordered,2,0.68
version,online,2,0.68
version,minus,2,-1.6594
version,punitive,2,-1.6594
version,hobbling,2,-1.6594
version,badly,2,-1.6594
version,damnable,2,-1.6594
trip,totally,2,-1.3194
trip,linear,2,-1.3194
trip,occasional,2,-1.3194
trip,killing,2,-1.3194
trip,found,2,0.0
trip,tiresome,2,0.0
trip,5th,2,0.0
trips,totally,2,-1.3194
trips,linear,2,-1.3194
trips,occasional,2,-1.3194
trips,killing,2,-1.3194
caverns,totally,2,-1.3194
caverns,linear,2,-1.3194
caverns,occasional,2,-1.3194
caverns,killing,2,-1.3194
loads,totally,2,-1.3194
loads,linear,2,-1.3194
loads,occasional,2,-1.3194
loads,killing,2,-1.3194
replayability,numerous,2,0.0774
replayability,supposedly,2,0.0774
replayability,offer,2,0.0774
replayability,found,2,0.0774
replayability,normal,2,0.0774
replayability,hard,2,0.0774
replayability,ridiculously,2,0.0774
replayability,easy,2,0.0774
replayability,expert,2,0.0774
replayability,progressively,2,-0.68
replayability,harder,2,-0.68
replayability,settings,2,-0.68
replayability,simple,4,0.924
replayability,streamlined,4,0.924
replayability,great,2,1.604
replayability,double,2,0.4046
replayability,edged,2,0.4046
replayability,better,2,0.4046
replayability,bored,2,0.4046
start,numerous,2,0.0774
start,supposedly,2,0.0774
start,offer,2,0.0774
start,found,2,0.0774
start,normal,2,0.0774
start,hard,2,0.0774
start,ridiculously,2,0.0774
start,easy,2,0.0774
start,expert,2,0.0774
start,building,2,1.587
start,wireless,2,1.587
start,wired,2,1.587
start,provided,2,1.587
start,need,2,1.587
start,online,4,3.174
start,offline,2,1.587
start,saved,2,1.587
start,locally,2,1.587
start,synced,2,1.587
start,assigned,2,-1.782
start,automatically,2,-1.782
start,impossible,2,-1.782
start,forced,2,-1.782
start,delete,2,-1.782
start,checking,2,-1.782
start,leveling,2,-1.782
start,disconnected,2,0.0
start,check,2,0.0
start,stopped,2,-1.1926
start,beginning,2,-1.1926
start,frustrating,2,-1.1926
start,hit,2,-1.4702
start,killed,2,-1.4702
start,stop,2,-1.4702
start,start,2,-1.4702
start,september,2,1.3616
start,works,2,1.3616
start,flawlessly,2,1.3616
start,amazing,2,1.3616
start,forever,2,1.3616
start,holds,2,0.0
complaint,biggest,4,-1.3134000000000001
complaint,online,2,0.1032
complaint,single,2,0.1032
complaint,apparently,2,-1.1988
complaint,hacked,2,-1.1988
complaint,rating,2,-0.3558
complaint,tricky,2,-0.3558
complaint,brilliant,2,-0.3558
complaint,found,2,-1.4166
complaint,drops,2,-1.4166
complaint,poor,2,-1.4166
complaint,major,2,-1.4166
complaint,better,2,0.3558
complaint,d3,2,0.3558
complaint,ros,2,0.3558
steam,offline,2,-0.256
steam,understand,2,-0.256
steam,totally,2,0.3044
steam,worth,2,0.3044
steam,priced,2,0.3044
steam,falls,2,0.3044
steam,flat,2,0.3044
steam,released,2,-0.8038
steam,bought,2,-0.8038
steam,actual,2,-0.8038
steam,boxed,2,-0.8038
steam,download,2,-0.8038
steam,buy,2,-0.551
origin,offline,2,-0.256
origin,understand,2,-0.256
origin,released,2,-0.8038
origin,bought,2,-0.8038
origin,actual,2,-0.8038
origin,boxed,2,-0.8038
origin,download,2,-0.8038
code,thinking,2,0.9878
code,managed,2,0.0
code,realize,2,-1.521
code,taking,2,-1.521
code,terrible,2,-1.521
code,poorly,2,-1.521
code,written,2,-1.521
code,deal,2,-0.551
code,online,2,-0.551
code,redeeming,2,-0.551
mine,thinking,2,0.9878
mine,duo,2,1.3616
mine,blasting,2,1.3616
mine,normal,2,1.3616
attacks,starting,4,-2.904
attacks,main,2,-1.5424
attacks,throwing,2,-1.5424
attacks,basically,4,-3.3819999999999997
attacks,clicking,2,-1.9118
attacks,die,2,-1.9118
attacks,mapped,2,-1.9118
attacks,left,2,-1.9118
attacks,click,4,-3.8236
attacks,kill,2,-1.9118
attacks,new,4,-3.8236
attacks,learn,2,-1.9118
attacks,collect,2,-1.9118
attacks,equip,2,-1.9118
attacks,fast,2,-1.9118
attacks,updated,2,0.68
attacks,makes,2,0.68
attacks,easy,2,0.68
attacks,suit,2,0.68
attacks,frustrating,2,-1.4528
attacks,normal,2,-1.4528
attacks,single,2,-0.8808
attacks,remember,2,-1.3616
attacks,pigmy,2,-1.3616
attacks,insane,2,-1.3616
attacks,dumb,2,-1.4702
attacks,shift,2,-1.4702
attacks,ranged,2,-1.4702
jars,starting,2,-1.5424
jars,main,2,-1.5424
jars,throwing,2,-1.5424
jars,bad,2,-1.0846
jars,chucking,2,-1.0846
jars,undead,2,-1.0846
jars,chew,2,-1.0846
spiders,starting,2,-1.5424
spiders,main,2,-1.5424
spiders,throwing,2,-1.5424
spiders,bad,2,-1.0846
spiders,chucking,2,-1.0846
spiders,undead,2,-1.0846
spiders,chew,2,-1.0846
assortment,loved,2,0.3062
assortment,strange,2,0.3062
cap,allowed,2,-0.2812
cap,unlocks,2,1.4356
cap,easier,2,1.4356
cap,accomplished,2,1.4356
cap,previously,2,1.486
cap,paragon,2,1.486
cap,awarded,2,1.486
cap,handful,2,1.486
cap,pre,2,1.486
cap,determined,2,1.486
cap,removed,2,1.3304
cap,eventually,2,1.3304
cap,godlike,2,1.3304
cap,quickly,2,1.3304
cap,spoil,2,1.3304
wallet,allowed,2,-0.2812
wallet,break,2,0.0
wallet,feel,2,0.2054
wallet,reached,2,0.2054
wallet,pulled,2,0.2054
half,perfect,2,0.8994
half,glad,2,0.8994
half,bought,2,0.8994
half,forward,2,0.8994
half,pvp,2,0.8994
half,real,2,0.8994
half,ah,2,0.8994
half,coming,2,0.8994
half,2nd,2,1.0212
half,half,2,1.0212
half,pounding,2,1.0212
birthday,bought,2,0.0
drawback,released,2,-0.1032
drawback,promised,2,-0.1032
drawback,due,2,-0.1032
programming,released,2,-0.1032
programming,promised,2,-0.1032
programming,due,2,-0.1032
programming,seriously,2,-1.603
programming,spent,2,-1.603
programming,badly,2,-1.603
copy,managed,4,0.0
copy,excited,2,1.1988
copy,delivered,2,1.1988
copy,jay,2,0.5464
copy,wilson,2,0.5464
copy,sold,2,0.5464
copy,fastest,2,0.5464
copy,selling,2,0.5464
copy,pre,2,0.68
copy,ordered,2,0.68
copy,arrived,2,0.68
copy,downside,2,-0.6328
copy,buying,2,-0.6328
copy,physical,2,-0.6328
refund,managed,2,0.0
refund,forced,2,-1.2108
refund,buy,2,-1.2108
refund,new,2,-1.2108
refund,simply,2,-1.2108
refund,macs,2,-1.2108
refund,9400,2,-1.2108
refund,support,2,-0.8038
refund,basically,2,-0.8038
refund,told,2,-0.8038
refund,screwed,2,-0.8038
refund,graphic,2,-1.8772
refund,better,2,-1.8772
refund,irritates,2,-1.8772
refund,freaking,2,-1.8772
refund,online,4,-3.7544
refund,serious,2,-1.8772
refund,persistent,2,-1.8772
refund,single,2,-1.8772
refund,regret,2,-1.8772
refund,buying,2,-1.8772
refund,returning,2,0.0
working,managed,2,0.0
addicting,pretty,2,1.711
addicting,good,2,1.711
addicting,current,2,0.0
addicting,d3,2,0.0
addicting,loved,2,-1.6034
addicting,disappointed,2,-1.6034
addicting,boring,2,-1.6034
addicting,based,2,-1.6034
addicting,poor,2,-1.6034
addicting,inferno,2,-1.6034
addicting,fun,2,-1.6034
surprises,better,2,1.5396
surprises,d2,2,1.5396
surprises,cool,2,1.5396
surprises,clinging,2,1.5396
surprises,good,2,-1.6594
surprises,updated,2,-1.6594
surprises,minus,2,-1.6594
surprises,punitive,2,-1.6594
surprises,hobbling,2,-1.6594
surprises,badly,2,-1.6594
surprises,damnable,2,-1.6594
mobs,better,2,1.5396
mobs,d2,2,1.5396
mobs,cool,2,1.5396
mobs,clinging,2,1.5396
mobs,average,2,0.0
mobs,falling,4,-2.4496
mobs,weak,4,-2.4496
mobs,exploited,4,-2.4496
mobs,crumble,4,-2.4496
mobs,important,2,1.645
mobs,elite,2,1.645
mobs,loot,2,1.645
mobs,expect,2,1.645
mobs,good,2,1.645
mobs,happen,2,1.645
mobs,final,2,-1.6252
mobs,stacking,2,-1.6252
mobs,deep,2,-1.6252
mobs,running,2,-1.6252
mobs,fighting,4,0.11319999999999997
mobs,i,4,-0.6044
mobs,m,4,-0.6044
mobs,barbarian,2,-0.3022
mobs,fun,2,-0.3022
mobs,killing,2,-0.3022
mobs,blowing,2,-0.3022
mobs,buy,2,-0.3022
mobs,close,2,-1.1148
mobs,walking,2,-1.1148
mobs,single,2,-1.1148
mobs,generating,2,-1.1148
mobs,unplayable,2,-1.1148
mobs,resort,2,1.7384
mobs,3rd,2,1.7384
mobs,typing,2,1.7384
mobs,bit,2,1.7384
mobs,great,2,1.7384
buildings,better,2,1.5396
buildings,d2,2,1.5396
buildings,cool,2,1.5396
buildings,clinging,2,1.5396
pressures,fun,2,1.4122
pressures,social,2,1.4122
pressures,invite,2,1.4122
pressures,loot,2,1.4122
pressures,mmo,2,1.4122
downtime,experienced,2,-0.592
downtime,forced,2,-1.0212
downtime,embarrassingly,2,-1.0212
downtime,high,2,-1.0212
complaints,lodged,2,-0.4728
complaints,found,4,0.4656
complaints,essentially,2,-0.4728
complaints,baseless,2,-0.4728
complaints,bother,2,-0.4728
complaints,check,2,-0.4728
complaints,lament,2,-1.3456
complaints,pan,2,-1.3456
complaints,freely,2,-1.3456
complaints,earned,2,-1.3456
complaints,awkward,2,-1.3456
complaints,hamper,2,-1.3456
complaints,loot,2,0.9384
complaints,fine,2,0.9384
complaints,hard,2,-0.2054
complaints,new,2,-0.2054
complaints,claimed,2,-0.2054
complaints,fixed,2,-0.2054
complaints,experienced,2,-0.2054
complaints,moot,2,-0.1544
complaints,call,2,1.1602
complaints,dark,2,1.1602
complaints,online,2,1.1602
complaints,random,2,1.1602
complaints,installed,2,1.1602
front,ranks,2,1.4368
front,baseline,2,0.0
run,standard,2,0.0
run,accomplished,2,0.68
run,downloading,2,0.68
run,3rd,2,0.68
run,installing,2,0.68
run,manually,4,1.36
run,running,2,0.68
run,newly,2,0.68
run,created,2,0.68
run,run,4,-1.1985999999999999
run,actual,2,0.68
run,finally,4,1.36
run,downloaded,4,1.36
run,kill,4,-1.1985999999999999
run,switch,2,0.68
run,normal,2,0.68
run,sounds,2,0.68
run,confusing,2,0.68
run,read,2,0.68
run,meaning,2,-1.8786
run,wearing,2,-1.8786
run,melee,4,-3.7572
run,charge,2,-1.8786
run,yeah,2,1.262
run,requires,2,1.262
run,serious,2,1.262
mill,standard,2,0.0
teacher,english,2,-1.9034
teacher,evil,2,-1.9034
teacher,destroy,2,-1.9034
teacher,bunch,2,-1.9034
teacher,kill,2,-1.9034
teacher,stop,2,-1.9034
teacher,happening,2,-1.9034
teacher,blah,2,-1.9034
power,english,2,-1.9034
power,evil,2,-1.9034
power,destroy,2,-1.9034
power,bunch,2,-1.9034
power,kill,2,-1.9034
power,stop,2,-1.9034
power,happening,2,-1.9034
power,blah,2,-1.9034
power,figuring,2,0.0404
power,good,2,0.0404
power,yeah,2,1.262
power,requires,2,1.262
power,serious,2,1.262
rule,english,2,-1.9034
rule,evil,2,-1.9034
rule,destroy,2,-1.9034
rule,bunch,2,-1.9034
rule,kill,2,-1.9034
rule,stop,2,-1.9034
rule,happening,2,-1.9034
rule,blah,2,-1.9034
minions,english,2,-1.9034
minions,evil,2,-1.9034
minions,destroy,2,-1.9034
minions,bunch,2,-1.9034
minions,kill,4,-3.285
minions,stop,2,-1.9034
minions,happening,2,-1.9034
minions,blah,2,-1.9034
minions,survive,2,-1.3816
minions,seemingly,2,-1.3816
minions,endless,2,-1.3816
minions,onslaught,2,-1.3816
minions,iii,2,1.2972
minions,depending,2,1.2972
blah,english,4,-3.8068
blah,evil,4,-3.8068
blah,destroy,4,-3.8068
blah,bunch,4,-3.8068
blah,kill,4,-3.8068
blah,stop,4,-3.8068
blah,happening,4,-3.8068
blah,blah,4,-3.8068
soundtrack,good,4,3.1628
soundtrack,enjoyable,2,1.3394
soundtrack,watch,2,1.3394
soundtrack,standard,2,1.3394
soundtrack,save,2,1.3394
soundtrack,bad,2,1.8234
soundtrack,excellent,2,1.8234
soundtrack,awesome,2,1.8234
soundtrack,great,2,1.8234
nonsense,good,2,1.3394
nonsense,enjoyable,2,1.3394
nonsense,watch,2,1.3394
nonsense,standard,2,1.3394
nonsense,save,2,1.3394
addition,crafting,2,1.3816
addition,nice,4,2.2245999999999997
addition,good,2,1.3816
addition,yellow,2,1.3816
addition,leveling,2,1.3816
addition,buying,2,1.3816
addition,smaller,2,0.0
addition,endless,2,0.0
addition,real,2,0.0
addition,buy,2,0.0
addition,sell,2,0.0
addition,shiny,2,0.0
addition,actual,2,0.0
addition,wonderful,2,1.7558
addition,brought,2,1.7558
addition,dramatically,2,1.7558
addition,improved,2,1.7558
stuff,crafting,2,1.3816
stuff,nice,2,1.3816
stuff,good,10,4.2088
stuff,yellow,2,1.3816
stuff,leveling,2,1.3816
stuff,buying,2,1.3816
stuff,virtual,4,1.4448
stuff,pay,2,0.7224
stuff,basically,2,0.8808
stuff,sell,2,0.8808
stuff,flip,2,0.8808
stuff,ah,4,2.1632
stuff,slowly,2,0.8808
stuff,buy,6,1.1896
stuff,need,2,-0.8038
stuff,costs,2,-0.8038
stuff,practically,2,-0.8038
stuff,impossible,2,-0.8038
stuff,finished,2,-0.8062
stuff,single,2,-0.8062
stuff,left,2,-0.8062
stuff,net,2,-0.8062
stuff,screw,2,-0.8062
stuff,best,2,-0.8062
stuff,limited,2,-1.3194
stuff,stay,2,-1.3194
stuff,glowing,2,-1.3194
stuff,click,2,-1.3194
stuff,bad,2,-1.3194
stuff,falls,2,-1.3194
stuff,boring,2,-1.5434
stuff,collapsing,2,-0.592
stuff,falling,2,-1.2248
stuff,weak,2,-1.2248
stuff,exploited,2,-1.2248
stuff,crumble,2,-1.2248
stuff,drops,2,1.6286
stuff,satisfying,2,1.6286
stuff,2nd,2,1.2824
stuff,start,2,1.2824
stuff,breaking,2,1.2824
stuff,crazy,2,1.2824
stuff,primary,2,1.2824
stuff,legitimately,2,1.2824
stuff,totally,4,0.11560000000000001
stuff,unique,2,-0.1656
stuff,result,2,0.2812
stuff,sharable,2,0.2812
stuff,including,2,0.2812
stuff,fill,2,0.0
stuff,carrying,2,0.0
stuff,forcing,2,0.0
stuff,better,4,1.6076
stuff,specialist,2,-1.5052
stuff,total,2,-1.5052
stuff,wasted,2,0.1218
stuff,precious,2,0.1218
stuff,supplemental,2,0.1218
stuff,attempting,4,0.3088
stuff,inside,4,0.3088
stuff,schizophrenic,4,0.0
stuff,generic,4,0.0
vendors,crafting,2,1.3816
vendors,nice,2,1.3816
vendors,good,2,1.3816
vendors,yellow,2,1.3816
vendors,leveling,2,1.3816
vendors,buying,2,1.3816
vendors,introduced,2,1.2972
vendors,new,2,1.2972
vendors,promote,2,1.2972
vendors,gold,2,1.2972
race,constant,2,1.772
race,changing,2,1.772
race,awesome,2,1.772
race,features,2,1.772
race,unique,2,1.772
race,list,2,1.772
race,funnest,2,1.772
race,literally,2,1.772
choices,constant,2,1.772
choices,changing,2,1.772
choices,awesome,2,1.772
choices,features,2,1.772
choices,unique,2,1.772
choices,list,2,1.772
choices,funnest,2,1.772
choices,literally,2,1.772
choices,best,2,1.2738
choices,set,2,1.2738
choices,permanent,2,1.2738
choices,faced,2,1.2738
choices,include,2,-0.3558
choices,means,2,-0.3558
choices,monk,2,-0.3558
choices,double,2,-0.3558
choices,special,2,1.2972
choices,huge,2,1.2972
choices,concentrates,2,1.6182
choices,gold,2,1.6182
choices,magic,2,1.6182
choices,myriad,2,1.6182
choices,bestowed,2,1.6182
choices,linear,2,-0.3062
choices,follow,2,-0.3062
choices,laid,2,-0.3062
choices,loved,2,-1.6034
choices,disappointed,2,-1.6034
choices,boring,2,-1.6034
choices,based,2,-1.6034
choices,poor,2,-1.6034
choices,inferno,2,-1.6034
choices,fun,2,-1.6034
races,forward,2,0.0
heroes,awesome,2,1.7316
heroes,finding,2,1.7316
heroes,rare,2,1.7316
heroes,sold,2,1.7316
heroes,huge,2,1.7316
heroes,good,2,1.4702
amounts,awesome,2,1.7316
amounts,finding,2,1.7316
amounts,rare,2,1.7316
amounts,sold,2,1.7316
amounts,huge,2,1.7316
amounts,add,2,1.645
amounts,increasing,2,1.645
amounts,special,2,1.645
amounts,drops,2,1.645
march,good,2,0.6364
disaster,good,2,0.6364
mmorpg,recommend,2,1.6804
mmorpg,likes,2,1.6804
mmorpg,rpg,2,1.6804
mmorpg,epic,2,1.6804
mmorpg,endless,2,1.6804
mmorpg,understand,2,0.0
mmorpg,bother,2,0.0258
mmorpg,expected,2,0.0258
mmorpg,d3,2,0.0258
mmorpg,feels,2,0.7224
mmorpg,grinding,2,0.0
mmorpg,understood,2,0.9708
mmorpg,wow,2,0.9708
mmorpg,single,2,0.9708
bood,recommend,2,1.6804
bood,likes,2,1.6804
bood,rpg,2,1.6804
bood,epic,2,1.6804
bood,endless,2,1.6804
gore,recommend,2,1.6804
gore,likes,2,1.6804
gore,rpg,2,1.6804
gore,epic,2,1.6804
gore,endless,2,1.6804
pursuit,recommend,2,1.6804
pursuit,likes,2,1.6804
pursuit,rpg,2,1.6804
pursuit,epic,2,1.6804
pursuit,endless,2,1.6804
perfection,recommend,2,1.6804
perfection,likes,2,1.6804
perfection,rpg,2,1.6804
perfection,epic,2,1.6804
perfection,endless,2,1.6804
perfection,satisfy,2,0.001
perfection,fps,2,0.001
perfection,alike,2,0.001
cons,totally,2,-0.7608
cons,impersonal,2,-0.7608
cons,disconnecting,2,-0.7608
cons,plenty,2,1.826
cons,short,2,1.826
cons,fun,2,1.826
cons,easy,2,1.826
cons,intuitive,2,1.826
cons,good,2,1.826
cons,acting,2,1.826
cons,pretty,2,1.826
cons,shallow,2,1.826
cons,terrible,4,3.652
cons,awful,2,1.826
cons,atrocious,2,1.826
cons,offline,2,1.826
cons,connected,2,1.826
cons,impossible,2,1.826
cons,casual,2,1.826
cons,drops,2,1.826
cons,frustrating,2,1.826
cons,special,2,1.826
cons,involved,2,1.826
cons,grinding,2,1.826
cons,sets,2,1.826
cons,extremely,2,1.826
cons,narrow,2,1.826
cons,listed,2,0.0
cons,effected,2,0.0
cons,noticed,2,0.0
cons,great,2,1.604
cons,simple,2,1.604
cons,streamlined,2,1.604
method,totally,2,-0.7608
method,impersonal,2,-0.7608
method,disconnecting,2,-0.7608
method,gradually,2,0.2506
method,moves,2,0.2506
method,physical,2,0.2506
method,doubt,2,0.2506
method,protect,2,0.2506
method,busy,2,0.2506
method,downgrade,2,0.2506
quest,choose,2,-0.1032
quest,based,2,-0.1032
quest,random,2,-0.1032
quest,including,2,0.0
quest,set,2,0.0
quest,fits,2,0.0
quest,dialogues,2,0.0
quest,treat,2,1.8306
quest,enjoy,2,1.8306
quest,better,2,1.8306
quest,lose,2,-0.4526
quest,common,2,-0.4526
quest,start,4,0.31099999999999994
quest,log,2,-0.5432
quest,completely,2,-0.5432
quest,empty,2,-0.5432
quest,encourage,2,-0.8046
quest,pulls,2,-0.8046
quest,main,4,-0.041000000000000036
quest,automated,2,0.7636
quest,informs,2,0.7636
quest,teleport,2,0.7636
quest,directly,2,0.7636
join,choose,2,-0.1032
join,based,2,-0.1032
join,random,2,-0.1032
list,created,2,0.5
list,showcase,2,0.5
list,degrading,2,-0.9962
list,ranging,2,-0.9962
list,ridiculous,2,-0.9962
list,basically,2,-1.0534
list,restricted,2,-1.0534
list,spells,2,-1.0534
list,specific,2,-1.0534
titles,created,2,0.5
titles,showcase,2,0.5
titles,derived,2,0.7224
titles,dictating,2,0.7224
titles,edged,2,0.7224
titles,tuning,2,0.7224
titles,ongoing,2,0.7224
titles,controlled,2,0.7224
titles,evident,2,0.7224
titles,compared,2,0.862
titles,d3,2,0.862
titles,bad,2,0.862
hosts,created,2,0.5
hosts,showcase,2,0.5
activity,created,2,0.5
activity,showcase,2,0.5
minute,feels,2,1.2738
minute,single,2,1.2738
minute,twenty,4,-1.9756
minute,bored,2,-0.9878
minute,click,4,-1.9756
minute,destroy,2,-0.9878
minute,inferno,2,-0.9176
minute,spent,2,-0.9176
minute,mad,2,-0.1596
minute,surely,2,-0.1596
minute,range,2,-0.1596
additions,feels,2,1.2738
additions,single,2,1.2738
additions,previously,2,0.8808
additions,glance,2,0.8808
additions,quickly,2,0.8808
additions,toss,2,0.8808
additions,rarely,2,0.8808
support,feels,2,1.2738
support,single,2,1.2738
support,hidden,2,-1.222
support,ai,2,-1.222
support,worse,2,-1.222
support,d2,2,-1.222
support,dmg,2,-1.222
support,provide,2,-1.222
support,great,2,-1.222
support,based,2,-1.222
support,annoying,2,-1.222
support,confusing,2,-1.222
support,called,2,-1.222
support,sound,2,-1.222
support,locks,2,-1.222
support,lengthy,2,-1.222
support,punishes,2,-1.222
